"relative_path","path_sha256","bytes","modified_utc","extension","category","priority","sensitivity","database_table","table_row_count","manifest_sha256","integrity_evidence","useful_for_help_math_2_0"
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_2023678257_format.log","be4f14bb7c532bd613ac34e5995880ba507702000e32ba19786b3f4d4153e3a5","0","2026-07-23T20:03:39.660Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_2023678257.log","42f0f492fb061258ac34eb9ed2ae56ad6c176e92ee190981c8d44464142eac61","203","2026-07-23T20:03:39.890Z","log","native_bcp_support","low","operational_metadata","helpprogram.X_PreAndPostTestsQuestions","545","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_2055678371_format.log","6b383b4f48d590ddb42ab23bbbb35dde28b67cdfb4c607f581af9ecd59d6c663","0","2026-07-23T20:03:39.930Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_2055678371.log","9716af89b3da8bce709fa62db5c5506ce3996b9575a739373a846da0a6288f0b","201","2026-07-23T20:03:40.150Z","log","native_bcp_support","low","operational_metadata","dbo.sysdiagrams","1","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_2082106458_format.log","427ebab741adad532119e1533fb56ee4102bd6c4371cb4bf1f761cf64492284b","0","2026-07-23T20:03:40.190Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_2082106458.log","15c75cf67c7b9eabb36d9216654fb32a04a7aaec0a5c6096f17042b90f0b808a","203","2026-07-23T20:03:40.410Z","log","native_bcp_support","low","operational_metadata","dbo.TrialUsers","190","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_263671987_format.log","45c3aca0ee7880dad2fea8e55a55a2d3a78d2c21260ff3ab831fe2cf8ed3a6fb","0","2026-07-23T19:55:55.170Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_263671987.log","6575f80bfa968fc332559955cde8c544745e0f2110294b55a0ade8577e6d25b6","203","2026-07-23T19:55:55.390Z","log","native_bcp_support","low","operational_metadata","dbo.PreAndPostTestsQuestions","545","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_269244014_format.log","da93e929f6a145b1f6839985be4f5ad54fb7898ae37f4347e4a4a116e61eea9c","0","2026-07-23T19:55:55.430Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_269244014.log","e21884e70e73c9ed72ad73df54871ff368e4d18ea928863ea744fe8cfd069889","555","2026-07-23T19:55:55.650Z","log","native_bcp_support","low","operational_metadata","dbo.ssm_XStandardsL","5581","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_333244242_format.log","5b52b4bfe369a582249ce941e3bb1989f31af27828adcee86d232b623f2933c7","0","2026-07-23T19:55:55.690Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_333244242.log","092fd513b6defee91611fb49bace74a81389527102f782c77498a85cb325b0e0","555","2026-07-23T19:55:55.910Z","log","native_bcp_support","low","operational_metadata","dbo.ssm_XStandardsQ","5292","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_384720423_format.log","c56dd97dcb001c5974f609905999f1fc0ba4edc8d5141fbebbe7a82ca39e619f","0","2026-07-23T19:55:55.940Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_384720423.log","2a89971fd616c967fd31c4eb575e3d1d9191c840f78bb2f5c58394aa61600e97","203","2026-07-23T19:55:56.160Z","log","native_bcp_support","low","operational_metadata","dbo.Districts","420","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_397244470_format.log","3e5a71994857e19e49b7b3dc58501565fdd07221bec428339df3d5a65947c45c","0","2026-07-23T19:55:56.200Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_397244470.log","5890a3b59d1d157465dd1ca5decbc9475f9e46a63ced27142e03718f2d099458","202","2026-07-23T19:55:56.410Z","log","native_bcp_support","low","operational_metadata","dbo.ssm_Grades","7","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_425768574_format.log","a46c8d83287a0be572a63b551e9ca0a254a0e7c457019911911519bb6bbbdf1a","0","2026-07-23T19:55:56.450Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_425768574.log","08f1895813fa6f2b4014fdf8a584f4dc166ed183b372d062b449d0d5b6555d32","204","2026-07-23T19:55:56.660Z","log","native_bcp_support","low","operational_metadata","dbo.Student$","979","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_43147199_format.log","f8c355debcac4c06925349a1cd25b49698554de6b44bcafe7d422544c32d4d53","0","2026-07-23T19:55:52.590Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_43147199.log","d61a2b2e5bdfec3908a7d0f8e363d8e59bc20ca0840ac7e85ad4ab451ea2afcd","203","2026-07-23T19:55:52.800Z","log","native_bcp_support","low","operational_metadata","dbo.DemoUsers","285","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_441768631_format.log","d2272af34fee1fd492421566eedafb7ec7b568f63fcf2c793564260be066eef6","0","2026-07-23T19:55:56.700Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_441768631.log","74755ad3fbdc3c63df91e9c62d2b2176b19dcc7e047b81d11fef7daf63ff154a","204","2026-07-23T19:55:56.920Z","log","native_bcp_support","low","operational_metadata","dbo.Student_Form$","595","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_445244641_format.log","56390f3408c7b47b6c906e41d5c0d58991e5eb88195cdfa067e18919ba92c46c","0","2026-07-23T19:55:56.960Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_445244641.log","6621141a682915627d5a0e60d86b9d1c9e703267a1a3f6b973154ac77329fad6","414","2026-07-23T19:55:57.170Z","log","native_bcp_support","low","operational_metadata","dbo.ssm_XGradesL","3385","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_448720651_format.log","6a2daba73b06e5a6add3b92cf7c0f83e4a9620e0eefef0a37a1d7690e5f3bbb5","0","2026-07-23T19:55:57.210Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_448720651.log","7014d6b113fcb990bfcca98ec81cc64a8276ecd26c2927ca4541f41fc46bdce6","344","2026-07-23T19:55:57.430Z","log","native_bcp_support","low","operational_metadata","dbo.Schools","2139","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_457768688_format.log","9ba0b749493993f00e1a8bacf646a3be473e70dacc9845556fd8d06464c58a73","0","2026-07-23T19:55:57.470Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_457768688.log","e9af8e3ec8929c89d2363c913a866268b91cad5bf17c096dcbe1ed179fe83c23","204","2026-07-23T19:55:57.690Z","log","native_bcp_support","low","operational_metadata","dbo.instu$","546","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_487672785_format.log","041852bb2a94c1ac431dbeaefb8ebf24b24a1b95d8462f41367db1359330bea0","0","2026-07-23T19:55:57.730Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_487672785.log","037e0a6e4d9778198c4b82cf9832fe0a9b1abe6cd91ff45b1840537f3ec7530c","202","2026-07-23T19:55:57.940Z","log","native_bcp_support","low","operational_metadata","dbo.CustomPreAndPostTestsQuestions","19","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_489768802_format.log","4a44141d5a87c7d08b56333ebf6c24932d776f0082e792d3d712a98cdfe4b236","0","2026-07-23T19:55:57.980Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_489768802.log","90d9c2f2dbc962b7ae0bf259689b37cbfbc056e05aa3c27636fb7a10c49abd65","274","2026-07-23T19:55:58.190Z","log","native_bcp_support","low","operational_metadata","dbo.sin","1105","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_505768859_format.log","ff04fd41fc7b861597e63d7c2e65f3ead0752ebef056fd99ffb6c9346d7067ce","0","2026-07-23T19:55:58.230Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_505768859.log","3b1d828aafb95163a5e1188f0281bec642b39882336b076f26fc56125bb8c584","834","2026-07-23T19:55:58.450Z","log","native_bcp_support","low","operational_metadata","dbo.stin","9884","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_509244869_format.log","c1a1856b88120a1faab0f87123d272a58f1b8f732bfcdde8d7deac22067f5d0f","0","2026-07-23T19:55:58.490Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_509244869.log","2f36c0e8e8b72452dfc3c3ef8a8e4122228393e7593c5b4c4836ba7d962a1893","414","2026-07-23T19:55:58.710Z","log","native_bcp_support","low","operational_metadata","dbo.ssm_XGradesQ","3282","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_521768916_format.log","8e279bc18f229f7216c2d6d6efeeb425f9c0fe05dd18e63e9ba6250bc0be4151","0","2026-07-23T19:55:58.750Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_521768916.log","1663a1b31b5c487860ad8f7b00d02b3eaf9b5172bad42ffeb6240c5baf560adb","203","2026-07-23T19:55:58.960Z","log","native_bcp_support","low","operational_metadata","dbo.tin","108","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_523148909_format.log","159d8bcc1188aba6090bea9527804863abf21c119ee4d87b3d86561583553dab","0","2026-07-23T19:55:59.010Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_523148909.log","6f217b928e2f7ad59a23bf73a8344a2db1ab3afe80e66bf1151577856d212c44","585069","2026-07-23T19:56:05.090Z","log","native_bcp_support","low","operational_metadata","dbo.TimeInTask","8027300","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_569769087_format.log","1fc98e8845904a6d1dea52ac91decfe4f33b72dec27c2fd9a52fb4fe73d51ae3","0","2026-07-23T19:56:05.130Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_569769087.log","73fa059c90b84aa66eea7da09e2fc2096ca86b688055b4151b8631c513801159","1190","2026-07-23T19:56:05.350Z","log","native_bcp_support","low","operational_metadata","dbo.CourseActivationsSchools","14161","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_573245097_format.log","56d7a9ee5bd2eeb1bce99c71efc767a3ab75614c16558a71dcc0276b31dfbb53","0","2026-07-23T19:56:05.390Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_573245097.log","37128d755add009f76a196047f3127eb44b3877bbd8182a88de18b43e25bcb17","203","2026-07-23T19:56:05.610Z","log","native_bcp_support","low","operational_metadata","dbo.ssm_DetailedSkills","782","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_608721221_format.log","93bc437e17545ba6d49d682f6ac3862d0f0970fa5ebc6409e14c2b11491e0f5f","0","2026-07-23T19:56:05.650Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_608721221.log","a535d470ac1e878875703b272a2ad9de6ced4c33c39fc111fb6b2753049dc0b6","203","2026-07-23T19:56:05.860Z","log","native_bcp_support","low","operational_metadata","dbo.PJAdmin_Assignments","153","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_61243273_format.log","9d86dc87a9bcbde87c97d3ecc0cfa797997738a1984165d4da3ed69265759721","0","2026-07-23T19:55:52.840Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_61243273.log","d350a83751e98abb04dcb9437ee81fbdd0f1380b877e223751d35557bf222551","344","2026-07-23T19:55:53.060Z","log","native_bcp_support","low","operational_metadata","dbo.ssm_LessonsPages","2983","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_621245268_format.log","32d59d995ec95f38873bdf0839d6c298e55855d1965a78705768d781272e6c70","0","2026-07-23T19:56:05.900Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_621245268.log","90dc5d9cea1245fa674b6c820a24a6d2d525f28d77cb29dc6e616a07dfbe3781","414","2026-07-23T19:56:06.110Z","log","native_bcp_support","low","operational_metadata","dbo.ssm_XDetailedSkillsL","3580","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_649769372_format.log","4557ba463bf88d0bbc0f59d68deebbbed55bf379c58f901d23be9374c8587326","0","2026-07-23T19:56:06.150Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_649769372.log","55edd33641dccb72c2e6354b0a32c7e109d40bed411275d035d008d95258138e","168","2026-07-23T19:56:06.360Z","log","native_bcp_support","low","operational_metadata","dbo.SchoolDataExtra","0","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_66099276_format.log","7cf096e3689383d5f8b59028649a20e81e8e02db4376deb7866113ba54666548","0","2026-07-23T19:55:53.090Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_66099276.log","2b324ab95111b50b7e60d239bdc47c3c68e0ce3b2c996508f0ba64b13845fcc3","202","2026-07-23T19:55:53.310Z","log","native_bcp_support","low","operational_metadata","dbo.PJAdmins","4","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_672721449_format.log","ac8daea901a3abdc3f9b8a93522de33ec591c769f915df5cbb6e5708037e12c8","0","2026-07-23T19:56:06.400Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_672721449.log","a0ad8869ffa96a2a82f806b8352e9c26d4bfe3d338e9c5db46f9b3268648a0e7","344","2026-07-23T19:56:06.620Z","log","native_bcp_support","low","operational_metadata","dbo.CourseActivations","2339","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_68195293_format.log","2488273c3697d8c195acddc08916861cdeb5d8855a891467b015c36ba78f6187","0","2026-07-23T19:55:53.350Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_68195293.log","2928cbb24975e8ea614ca9b7ab4ad7b2a5009cf110031050bfdc68a67be9c383","201","2026-07-23T19:55:53.560Z","log","native_bcp_support","low","operational_metadata","dbo.Languages","2","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_685245496_format.log","722e424e4c4b180af1e3de6a77be256865044f40baadde9ed776e1a17748c4e8","0","2026-07-23T19:56:06.660Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_685245496.log","67d59a98b4ba79e97f2e8fd21c404c953f514d564402839b160780d2f02318dd","414","2026-07-23T19:56:06.880Z","log","native_bcp_support","low","operational_metadata","dbo.ssm_XDetailedSkillsQ","3177","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_749245724_format.log","417a42158687d1be355ed83e53c41918d34a3502070ff98d83ecd831fd528ee2","0","2026-07-23T19:56:06.920Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_749245724.log","b19740839886f46c4f8ccd694db3bf81e0c00d28fd5bb01ae7def70644e3ecf0","203","2026-07-23T19:56:07.140Z","log","native_bcp_support","low","operational_metadata","dbo.ssm_ManipulativePractices","300","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_784721848_format.log","ff6ec37caa3790c484467fb4d37ccfc286799512673c3407fa10626419cf5785","0","2026-07-23T19:56:07.180Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_784721848.log","0b3ab357dbe8020b6afae573508c42e127f75fcff7e0e20b52a33fa437a3afcb","202","2026-07-23T19:56:07.400Z","log","native_bcp_support","low","operational_metadata","dbo.Courses","10","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_797245895_format.log","a02c9fbccdab164a137892e412fd3a8da11923e91487a9de0de71a65552fc28d","0","2026-07-23T19:56:07.440Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_797245895.log","cd0daced85e08da94d19dbfff8cb17b8a595cc5da380b8c898b75ba536598474","274","2026-07-23T19:56:07.650Z","log","native_bcp_support","low","operational_metadata","dbo.ssm_XManipulativePracticesL","1307","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_848722076_format.log","4ee91a0c5bb455c9e6aa93bb4f0e836a505e31e65f54d546c5b2618b9cc68e29","0","2026-07-23T19:56:07.690Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_848722076.log","316dd8c0da3f40e9a12e5551374f537538af83d1ba1cffc947aa025118357d0a","274","2026-07-23T19:56:07.910Z","log","native_bcp_support","low","operational_metadata","dbo.DemoUser_Assignments","1067","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_861246123_format.log","eabc89286a9efd8ad848598ce0eb0e801cb080878623426eba6754909cabfc28","0","2026-07-23T19:56:07.950Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_861246123.log","617abea7d55f324344d3a80f844b1152d59fd35953eb2b791428edbce5243c0c","274","2026-07-23T19:56:08.170Z","log","native_bcp_support","low","operational_metadata","dbo.ssm_XManipulativePracticesQ","1096","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_880722190_format.log","fc6104861360cc7babb6456bebffeea15c3df6647fe406fcca6fd681ee8a815d","0","2026-07-23T19:56:08.210Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_880722190.log","80fbcf51e1395b6af8fdc5c0a2e9b201eed80d1ccf548f74b7a999823fa42c6d","202","2026-07-23T19:56:08.430Z","log","native_bcp_support","low","operational_metadata","dbo.DemoUser_Bookmarks","9","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_896722247_format.log","85b230ad286c015dae1d8f97df288985e7b3e29bed2900180e843a0d277d79c8","0","2026-07-23T19:56:08.470Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_896722247.log","86c358d439833e69a374f45bcfad7705b39bb492f7d4365c4ac020f598accfd7","204","2026-07-23T19:56:08.680Z","log","native_bcp_support","low","operational_metadata","dbo.LearningObjectives","411","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_912722304_format.log","b72d0f3fe1c1f4be237bc120275c82eb048891429386783ef92d86399e62736b","0","2026-07-23T19:56:08.720Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_912722304.log","1ef077f48bca5117be445a03c4745ac02c24593c5ec49245db1a8e284535ec16","414","2026-07-23T19:56:08.980Z","log","native_bcp_support","low","operational_metadata","dbo.Lessons","3727","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_925246351_format.log","f639677baa1b858b82579d9ea17a857a3d9ad891a91a39a5b730056fdee4c402","0","2026-07-23T19:56:09.020Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_925246351.log","27d2c75bfe9a032e962281cf1c8c5600b83a83304fb51b3e2992f4ae12f2bb20","203","2026-07-23T19:56:09.240Z","log","native_bcp_support","low","operational_metadata","dbo.ssm_Interactives","97","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_955150448_format.log","fdfb2c13e52baa1d8cb37cfde626d51be89bb27d595532d1f1cd23e08c86d4fc","0","2026-07-23T19:56:09.280Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_955150448.log","5bbb82b0a915e55dc3f6206818237344b1bb07e1f88bb194ab4db258b20d0f9a","8305","2026-07-23T19:56:09.580Z","log","native_bcp_support","low","operational_metadata","dbo.Completed_Tests","114687","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_967674495_format.log","4bf5112ceab4a077bb2384384dd775cf1d813d87726c5791b66fbb069e0480dd","0","2026-07-23T19:56:09.620Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_967674495.log","9ab29765ccb36c588367e19ffb0b308efc6bd583c54748adfd0c531679f4d2c5","2610","2026-07-23T19:56:09.870Z","log","native_bcp_support","low","operational_metadata","dbo.DCCRecommendations","34435","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_973246522_format.log","22f33f1eaabfe5e4f3f2b72289492dc6fb8c9146d54e9f2c20d8eeee1ad5daaf","0","2026-07-23T19:56:09.920Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_973246522.log","c6ef54728b104c095747c686df34b839029497a6cf312f03cb3a4765178e1412","274","2026-07-23T19:56:10.150Z","log","native_bcp_support","low","operational_metadata","dbo.ssm_XInteractivesL","1979","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
"extracted_NewHelpProgram_20210203/03_data_native/logs/T_983674552_format.log","3d9bd564ce5c21e63b4a47b741ac529f5becea1fbb5306ce24a4a8af5e823b8f","0","2026-07-23T19:56:10.190Z","log","native_bcp_support","low","operational_metadata","","","","not_listed_in_existing_sha256_evidence","Supports lossless native BCP recovery and export verification."
