asset_id,swf_character_id,library_symbol,type,source_file,source_frame,exported_file,sha256,format,dimensions_or_bounds,font_glyphs,transformation,confidence,license_or_provenance,notes
swf-definition-00011,1,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,d6d87c55e699568a33ed343a3e0b9db3430abb176c8922315f97d4a450e21497,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=11; payloadBytes=2292; rawTagPayloadSha256=d6d87c55e699568a33ed343a3e0b9db3430abb176c8922315f97d4a450e21497; exactTagIdentitySha256=01e890b4852035b7fd30f9e2148a15a6104b9eaa1883f9e37d427c00b9747149; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00092,81,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,1a300104d87b4830f2fbdd5d82b43f87ae1097392094af786ea0d8ca54997d0a,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=92; payloadBytes=38; rawTagPayloadSha256=1a300104d87b4830f2fbdd5d82b43f87ae1097392094af786ea0d8ca54997d0a; exactTagIdentitySha256=4d5f578c41161236e9329548560af576b7b7d7ac46404994d4119f928068a6bf; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00093,82,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,bd131deb806e13bb83c5d018ee00e4e8dfa6ba6bb2d5a974940f0699480af379,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=93; payloadBytes=38; rawTagPayloadSha256=bd131deb806e13bb83c5d018ee00e4e8dfa6ba6bb2d5a974940f0699480af379; exactTagIdentitySha256=b9ee8db651fde69bd7795f7ea32b271e1a9d2e9863347db5d25859618e89c643; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00094,83,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,7431989e2fe079764c1da497151c7797646e20b280a6a4b5c305bc5751b2e6c7,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=94; payloadBytes=37; rawTagPayloadSha256=7431989e2fe079764c1da497151c7797646e20b280a6a4b5c305bc5751b2e6c7; exactTagIdentitySha256=63710bf37377827df8aa47af0419fceeb0d949cfb1bfd13c4f42c99bbf4a5119; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00095,84,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,215a532be45f8e011a9dbbb1af4a5c4b9edcc88c85b36986d142b13d11ec79f5,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=95; payloadBytes=36; rawTagPayloadSha256=215a532be45f8e011a9dbbb1af4a5c4b9edcc88c85b36986d142b13d11ec79f5; exactTagIdentitySha256=54543f9c12338eb97dbb15e3e6c726f407c3f5b7bbd76b3a2240110978c4ac94; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00096,85,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,2bfab13c7273487a8375275e846c773d96d43b6399b4315c02d6813611550bcc,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=96; payloadBytes=37; rawTagPayloadSha256=2bfab13c7273487a8375275e846c773d96d43b6399b4315c02d6813611550bcc; exactTagIdentitySha256=befd3191499cee2292f385b5ed79349c691a38f2469cfd29f35a278ae8f0c9e5; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00097,86,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,19ab4d12e81b7169fdc59d5b23f95ebf098aa0fe83ba61df03b50b0e0e0c4ffd,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=97; payloadBytes=35; rawTagPayloadSha256=19ab4d12e81b7169fdc59d5b23f95ebf098aa0fe83ba61df03b50b0e0e0c4ffd; exactTagIdentitySha256=559a76879f22efa5824150d29f55dd60edc8a305f7f17243ae4b24c23069adb0; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00098,87,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,ae78fc67a23bf512ce18cef7b96b47d49c3136fbad3df97a6d5769efe74ca8b9,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=98; payloadBytes=39; rawTagPayloadSha256=ae78fc67a23bf512ce18cef7b96b47d49c3136fbad3df97a6d5769efe74ca8b9; exactTagIdentitySha256=423ee47e1968c1d1c84357c6bb984e2a3fdba9e61538ad9d3ae628a8f4190cc2; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00099,88,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,749ef9ad87d17916a9530fcc109d7cc88246bc3efca0506c7097f1d057f3c478,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=99; payloadBytes=35; rawTagPayloadSha256=749ef9ad87d17916a9530fcc109d7cc88246bc3efca0506c7097f1d057f3c478; exactTagIdentitySha256=71394f301aab9953d7d67abc9035026941a4982b87215d9e8368f7297665a8a9; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00100,89,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,4ded2dfabd61478d448236ed9f450fd5b0fe7b60ef8e8accf21fb314cc81f315,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=100; payloadBytes=26; rawTagPayloadSha256=4ded2dfabd61478d448236ed9f450fd5b0fe7b60ef8e8accf21fb314cc81f315; exactTagIdentitySha256=34094e8637f10b53e41e4a4b379815f408d85baf29a3733d74f1dac02a85a89e; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00101,90,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,22394201f3ed628c6f90bba0d6c8c0143b0d60ae4879b7627344547a11cfe26c,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=101; payloadBytes=39; rawTagPayloadSha256=22394201f3ed628c6f90bba0d6c8c0143b0d60ae4879b7627344547a11cfe26c; exactTagIdentitySha256=5f4ce2628eee30077d3d11a594cf52dd00ca1af6088e31c80a8224c42bc889c8; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00102,91,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,c8b6d9058871d5e3e8f01c30e8697157bc0e25cdf3e051fb43e8bc0616354d88,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=102; payloadBytes=36; rawTagPayloadSha256=c8b6d9058871d5e3e8f01c30e8697157bc0e25cdf3e051fb43e8bc0616354d88; exactTagIdentitySha256=fae2d9cd53febd38776ffc29f050b03faba4b73991aa9305556b07eabcea5fda; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00103,92,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,541212b82d1695774cb7d6466ee1aaab601ddd4dd131c545fb23de1862031666,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=103; payloadBytes=38; rawTagPayloadSha256=541212b82d1695774cb7d6466ee1aaab601ddd4dd131c545fb23de1862031666; exactTagIdentitySha256=7b0cf9fbaff70322e1d38d12e21ba2502b33c123baa29ad161617b276d39f909; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00104,93,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,2294f7e80778507953d940ba496065eddf624929811b05bf9e255f4a27727306,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=104; payloadBytes=36; rawTagPayloadSha256=2294f7e80778507953d940ba496065eddf624929811b05bf9e255f4a27727306; exactTagIdentitySha256=60ac6a6f4aa23eb69cdd08fa295bb02b546cdb505a109496b87e7e3624eff9e0; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00105,94,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,12e5b9b737f5ebb4cc7cc56b0a41ce5686807a92a644453c8b58f9e5efc2a3c1,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=105; payloadBytes=38; rawTagPayloadSha256=12e5b9b737f5ebb4cc7cc56b0a41ce5686807a92a644453c8b58f9e5efc2a3c1; exactTagIdentitySha256=4a717bfb08f05c18e03fa6de64accda37f0c0b560d3851ce041d6fe3613c1ac4; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00106,95,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,162f54adb353502b68b9aa9ed448c16d23661284c4aeb92d2a49ceab208632c2,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=106; payloadBytes=38; rawTagPayloadSha256=162f54adb353502b68b9aa9ed448c16d23661284c4aeb92d2a49ceab208632c2; exactTagIdentitySha256=76a9c3e814eb6c27a0559a075265badf16fc5aefbaccc005e103058f26fab574; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00107,96,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,a31a3988043fb8af83e1b461e2161f74cc463d95433c78d044ea786f6eaf26e0,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=107; payloadBytes=38; rawTagPayloadSha256=a31a3988043fb8af83e1b461e2161f74cc463d95433c78d044ea786f6eaf26e0; exactTagIdentitySha256=792eb30ace86640de89b1f1375e34a2d33f79d6b968ab0ad33b4116ba5e38a79; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00108,97,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,87db4a6eb6810c675e30f203b8bf83d792f662ea0b20bbf53156cf7bf6f2a5d2,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=108; payloadBytes=36; rawTagPayloadSha256=87db4a6eb6810c675e30f203b8bf83d792f662ea0b20bbf53156cf7bf6f2a5d2; exactTagIdentitySha256=343116818414ea5090e397787c45f3abd2d71586cb5e60cf7f6824b6fb852413; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00109,98,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,b6336d123b6cff59811f3ac4349d43c009ddbcc1bd7080e755bdd367f985b97a,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=109; payloadBytes=38; rawTagPayloadSha256=b6336d123b6cff59811f3ac4349d43c009ddbcc1bd7080e755bdd367f985b97a; exactTagIdentitySha256=e22c951f0a83b97685259950345a3c469198ea90a6e0d64675d308d3496a96ee; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00110,99,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,61173d3213c976bc7bddd00972088e0786bbe14bec2d3913fd9ab2d0f9cedf9d,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=110; payloadBytes=38; rawTagPayloadSha256=61173d3213c976bc7bddd00972088e0786bbe14bec2d3913fd9ab2d0f9cedf9d; exactTagIdentitySha256=5bc828855db5b8f523cd5dda52ad04c0c044e9fdc93e5a61a09721e5afa0a284; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00111,100,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,354dc3b2b2cd73c919f4804da8b0b7020db3f1cd3dd70e4cbe60b73e878b0a56,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=111; payloadBytes=38; rawTagPayloadSha256=354dc3b2b2cd73c919f4804da8b0b7020db3f1cd3dd70e4cbe60b73e878b0a56; exactTagIdentitySha256=6bb8e1cdfbef2387ba9acc2db6329a81e79f77a7c24a3ef78b0c1e790f79f90b; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00112,101,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,53e668f448850b465df297f247b6367e30e25c3c551e219a6bab354c8aac7b71,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=112; payloadBytes=37; rawTagPayloadSha256=53e668f448850b465df297f247b6367e30e25c3c551e219a6bab354c8aac7b71; exactTagIdentitySha256=de01befa08d3b43166abc5e302abcefa3bdf6809392ae82ecbcaf5f7702e4fee; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00113,102,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,1080b4548fc8982a8761acdc04c69f10028c184872da48a6ae78611dfc8fbefa,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=113; payloadBytes=36; rawTagPayloadSha256=1080b4548fc8982a8761acdc04c69f10028c184872da48a6ae78611dfc8fbefa; exactTagIdentitySha256=b67ab37606a9c066cec82fdca91ba447a6131ec75681791c93c12646061f7fd8; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00114,103,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,c0b3fa63d1bcc9dca2db35850b8251c0e2693dc39793b611cb2fb3482ecc2852,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=114; payloadBytes=138; rawTagPayloadSha256=c0b3fa63d1bcc9dca2db35850b8251c0e2693dc39793b611cb2fb3482ecc2852; exactTagIdentitySha256=1c608ba08a0ba8abc4a808ab3979b17d015e61a7935a9cf0ed4d369e8c2eb3a0; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00115,104,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,9ad3cadd93f7b094798c515f166ddd01b9e302bc38f60e9ae2c913eaf53c4101,DefineButton2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=115; payloadBytes=23; rawTagPayloadSha256=9ad3cadd93f7b094798c515f166ddd01b9e302bc38f60e9ae2c913eaf53c4101; exactTagIdentitySha256=496e3e6a4b439829602b31590dc0d90023d244746af80f5e861da6e1b083b50d; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00116,105,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,c1036d94db8c476f9af2eb558262e6bff092df505a117468268abe13a3aad827,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=116; payloadBytes=138; rawTagPayloadSha256=c1036d94db8c476f9af2eb558262e6bff092df505a117468268abe13a3aad827; exactTagIdentitySha256=cf2d69af14701752d8802369edfb3ed40e2d178d12caca30d129ece166cd35ec; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00117,106,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,726af3f84e569c5b78c6a5a91e2324881243810ae108433087f43738e52861c2,DefineButton2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=117; payloadBytes=23; rawTagPayloadSha256=726af3f84e569c5b78c6a5a91e2324881243810ae108433087f43738e52861c2; exactTagIdentitySha256=104480d8c5f6747d43789fe1902b002498555e566fc1380fc41e723a52a7118a; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00118,107,,button,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,7f70d847570a4bf4e73d1b1bbe0942193db8e77a286da05e72a2775e159b4e06,DefineButton2,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=118; payloadBytes=454; rawTagPayloadSha256=7f70d847570a4bf4e73d1b1bbe0942193db8e77a286da05e72a2775e159b4e06; exactTagIdentitySha256=ed886fe7020786a237f98990f7298babffcf61013feeb3aaedd966eb5980046d; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00119,108,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,d8a8debe1ae730348c87b5193dd36f8fcef073a2892ceabfde8b9be262a28042,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=119; payloadBytes=50; rawTagPayloadSha256=d8a8debe1ae730348c87b5193dd36f8fcef073a2892ceabfde8b9be262a28042; exactTagIdentitySha256=47b7842b69449d054247ce91a250588770bba3d500e2d4f5de5d01eed0e53b49; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00120,109,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,67bbf0724009a90a61147f6a3b07c83fa5d21d53a662aa84c77370dc32bb8593,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=120; payloadBytes=22916; rawTagPayloadSha256=67bbf0724009a90a61147f6a3b07c83fa5d21d53a662aa84c77370dc32bb8593; exactTagIdentitySha256=ed20c5ba0af7a497041e2ae9d7637426d70e120a6e63b3460d3880762b7775a5; declaredFrameCount=55; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00243,110,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,81ac5d9625114312801f097648f7364c1a1d000b3772b2a5985d8ba4fc65a1d5,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=243; payloadBytes=34; rawTagPayloadSha256=81ac5d9625114312801f097648f7364c1a1d000b3772b2a5985d8ba4fc65a1d5; exactTagIdentitySha256=13a123bfa939551683d1535163c4c1c91545c26fb9efe6258fd1638923c89d9d; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00244,111,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,6f2de21dff5d5eb56368af874ff3718d61030847720094e44957cc39382b0a82,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=244; payloadBytes=179; rawTagPayloadSha256=6f2de21dff5d5eb56368af874ff3718d61030847720094e44957cc39382b0a82; exactTagIdentitySha256=ce4dfbede5cc079a991031c11db6ccb61626810653ee6cb8c0aeaf4f4cd0073a; declaredFrameCount=35; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00284,112,,text,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,6947c6b3434308ffdf087b81740ed7f9e048c93c18f52a7a5159d69d834cae7d,DefineText,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=284; payloadBytes=50; rawTagPayloadSha256=6947c6b3434308ffdf087b81740ed7f9e048c93c18f52a7a5159d69d834cae7d; exactTagIdentitySha256=24976a09079d9f44057c0f57c0236ecc3c6a5b58d8fa8af42f158ec521bf2e5a; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00285,113,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,b9955a48b876afa25a4479a7f2afdda4b4791322868818a66d8f9931c624ce7b,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=285; payloadBytes=8309; rawTagPayloadSha256=b9955a48b876afa25a4479a7f2afdda4b4791322868818a66d8f9931c624ce7b; exactTagIdentitySha256=af17e2cb251b2c31081ea9a34b235f9959309e42bb8d70febc8ec3f8fa72e7ba; declaredFrameCount=20; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00331,114,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,bd059fd06a2a0f4c8a441c11f753ee2840641e32547c26c96a07286500c87212,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=331; payloadBytes=35; rawTagPayloadSha256=bd059fd06a2a0f4c8a441c11f753ee2840641e32547c26c96a07286500c87212; exactTagIdentitySha256=a8828a5a8e8d39a38b8ac96bec06f5da4b529c753d4eabd3c238dc87fb6b3a01; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00332,115,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,5ae2777579d1d5d1029f368f9a425a4ed0fc58993e8a6c6a47256621d57f06b0,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=332; payloadBytes=35; rawTagPayloadSha256=5ae2777579d1d5d1029f368f9a425a4ed0fc58993e8a6c6a47256621d57f06b0; exactTagIdentitySha256=5f7bc63d12f6661d5b24b00583391f4e7c79c0a0a9a726cafa248b734cf6d9b1; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00333,116,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,38a889de262ab14df465de76bf8dc9334e0203480d81a408c87f8e29c53d92ed,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=333; payloadBytes=27; rawTagPayloadSha256=38a889de262ab14df465de76bf8dc9334e0203480d81a408c87f8e29c53d92ed; exactTagIdentitySha256=bd08cc3f1d51d5c6f460f5a6f373b40c4ca5cffe6181d6ffc6d8eb501c1eae0f; declaredFrameCount=1; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00338,117,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,cf9801936939302b3355b52a42edceec89d798ca67dd4af50ca6c6cebd1bd9a7,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=338; payloadBytes=639; rawTagPayloadSha256=cf9801936939302b3355b52a42edceec89d798ca67dd4af50ca6c6cebd1bd9a7; exactTagIdentitySha256=8859440ed36c0fe4b662eb854e01054ea9a34aaa3649d40c51e3cb05b52e5868; declaredFrameCount=2; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00349,118,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,e3d6f3bf21764c05941e74ab8a6f3ec8521fff4cd5d7c68e5a492228e7d3aa7e,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=349; payloadBytes=35; rawTagPayloadSha256=e3d6f3bf21764c05941e74ab8a6f3ec8521fff4cd5d7c68e5a492228e7d3aa7e; exactTagIdentitySha256=a5d75465e0d7b4b897ef9a2177a63ff59b7e171afa1eeab378f37b014bab3c99; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00350,119,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,d1ee64b682936b9da89b5201df514cb44e96172c62356be4d45fcf8578df951b,DefineSprite,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=350; payloadBytes=27; rawTagPayloadSha256=d1ee64b682936b9da89b5201df514cb44e96172c62356be4d45fcf8578df951b; exactTagIdentitySha256=9c1ba87309f343408259376b263e21b2ccd10e3abfaff4f4d5d43d66485e906f; declaredFrameCount=1; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
swf-definition-00355,120,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR5/L5/IN/L5IN05.swf,,,f6e9813817cb7cfdcb4577218ff87aa0c018cec65088d8c0c677983a1149621f,DefineShape,,,none; machine census only; no renderer export,machine-extracted-definition-candidate,owner-provided SWF,container=root; definitionDepth=0; tagOrdinal=355; payloadBytes=35; rawTagPayloadSha256=f6e9813817cb7cfdcb4577218ff87aa0c018cec65088d8c0c677983a1149621f; exactTagIdentitySha256=a4d576ef30a93a9cb84384cf8c5a431650d36d3902b94b166214e995d078a10a; runtime reachability unresolved; placement and bounds unresolved; renderer suitability unresolved
